skill_id,source_type,source_id,mention_text,matched_via,confidence,start_char,end_char
UNKNOWN_SKILL,resume_raw_skill,06_skills:20679,Supervised staff by assigning responsibilities,unresolved,0.586108033829952,0,46
UNKNOWN_SKILL,resume_raw_skill,06_skills:31487,Solid analytical skills in assessing functional and technical requirements,unresolved,0.5165179653779843,0,74
UNKNOWN_SKILL,resume_raw_skill,06_skills:206426,Revised code to update customer locations,unresolved,0.4174142619684929,0,41
UNKNOWN_SKILL,resume_raw_skill,06_skills:213112,"Spring Modules (DAO, MVC, Securities, AOP, ORM data)",unresolved,0.3261188965030056,0,52
UNKNOWN_SKILL,resume_raw_skill,06_skills:82481,Removed Cisco Switches to prepare for network installation,unresolved,0.4124505700158978,0,58
UNKNOWN_SKILL,resume_raw_skill,06_skills:27964,Localite,unresolved,0.3940730070692239,0,8
UNKNOWN_SKILL,resume_raw_skill,06_skills:124231,linear regression,unresolved,0.3607234024618454,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:2815,Capacity - Responsible for maintaining accurate records regarding campus infrastructure capacity,unresolved,0.41582807883678413,0,96
UNKNOWN_SKILL,resume_raw_skill,06_skills:20811,Developed efficient time management procedures to assist technicians complete daily workload,unresolved,0.3699262160478511,0,92
UNKNOWN_SKILL,resume_raw_skill,06_skills:47561,User and Group accounts,unresolved,0.41985917591396377,0,23
UNKNOWN_SKILL,resume_raw_skill,06_skills:18966,AEM CMS,unresolved,0.36123515957943714,0,7
UNKNOWN_SKILL,resume_raw_skill,06_skills:208361,"Communicated Within and Throughout Departments, Businesses, and Partners",unresolved,0.32807348114061996,0,72
SKILL_0391,resume_raw_skill,06_skills:104987,Agile processes,embedding,0.6906863422410006,0,15
UNKNOWN_SKILL,resume_raw_skill,06_skills:216894,Coordinate a cycle count program,unresolved,0.5139853374134291,0,32
UNKNOWN_SKILL,resume_raw_skill,06_skills:202885,DJANGO,unresolved,0.24976110412844815,0,6
UNKNOWN_SKILL,resume_raw_skill,06_skills:80020,Performed user-managed backup of the database files,unresolved,0.4518757425359133,0,51
SKILL_0100,resume_raw_skill,06_skills:95324,Troubleshooting PKI solutions,embedding,0.7166412541501537,0,29
UNKNOWN_SKILL,resume_raw_skill,06_skills:223649,Market analysis,unresolved,0.5794420259869696,0,15
UNKNOWN_SKILL,resume_raw_skill,06_skills:171101,"Implementation, maintenance and security of all DHS DB2 databases",unresolved,0.4643612130206169,0,65
UNKNOWN_SKILL,resume_raw_skill,06_skills:46227,Fixed bugs from existing websites,unresolved,0.34086529871003496,0,33
UNKNOWN_SKILL,resume_raw_skill,06_skills:109025,converting all of the Microsoft Access databases to SQL Server,unresolved,0.40047592105016927,0,62
UNKNOWN_SKILL,resume_raw_skill,06_skills:27003,Stock shelves,unresolved,0.41455025710645454,0,13
UNKNOWN_SKILL,resume_raw_skill,06_skills:183500,Structured Software,unresolved,0.6165175536527945,0,19
UNKNOWN_SKILL,resume_raw_skill,06_skills:110272,J2EE,unresolved,0.1958291581576922,0,4
UNKNOWN_SKILL,resume_raw_skill,06_skills:24761,Supervised membership coordinator,unresolved,0.4088660523177923,0,33
UNKNOWN_SKILL,resume_raw_skill,06_skills:38374,Windows 2000/2003 server environment,unresolved,0.43556571160397983,0,36
UNKNOWN_SKILL,resume_raw_skill,06_skills:149717,Warranty Sales,unresolved,0.27268232405378606,0,14
SKILL_0317,resume_raw_skill,06_skills:47975,Secure operating systems,embedding,0.8494362202862665,0,24
SKILL_0391,resume_raw_skill,06_skills:115460,Agile scrum,embedding,0.7665412896276507,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:214645,data base operations,unresolved,0.529643142262089,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:194139,Managed the project lifecycle of customer-facing applications with UI/UX features,unresolved,0.4857285074526239,0,81
UNKNOWN_SKILL,resume_raw_skill,06_skills:139094,"Python, Django, AWS, J2EE, PostgreSQL, MySQL, Oracle 10g and MongoDB",unresolved,0.2971850485578022,0,68
UNKNOWN_SKILL,resume_raw_skill,06_skills:25706,API Endpoints,unresolved,0.4779236207243772,0,13
SKILL_0221,resume_raw_skill,06_skills:9568,"Ensured network, system, and data availability",embedding,0.7748595951634721,0,46
UNKNOWN_SKILL,resume_raw_skill,06_skills:129834,data integrity and accuracy verification,unresolved,0.4897911367320402,0,40
UNKNOWN_SKILL,resume_raw_skill,06_skills:185255,Phishing campaigns,unresolved,0.2826204634411897,0,18
UNKNOWN_SKILL,resume_raw_skill,06_skills:58671,Conduct campus tours,unresolved,0.3695491399530267,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:113530,cyber-security awareness program,unresolved,0.5923439671900321,0,32
UNKNOWN_SKILL,resume_raw_skill,06_skills:53102,Managed day-to-day operations to meet multiple KPI goals as dictated by the customer and company upper management,unresolved,0.33404807907989775,0,113
SKILL_0010,resume_raw_skill,06_skills:61642,OSHA Safety,embedding,0.6991898391079988,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:94071,Responds to service issues,unresolved,0.35149154413880257,0,26
SKILL_0510,resume_raw_skill,06_skills:63489,Backup appliances,embedding,0.6536156874411059,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:157920,Soap/XML/WSDL,unresolved,0.28543726634755184,0,13
UNKNOWN_SKILL,resume_raw_skill,06_skills:93382,Log-Shipping,unresolved,0.2529206387816686,0,12
UNKNOWN_SKILL,resume_raw_skill,06_skills:39580,Hotfix/Side by Side/In Place,unresolved,0.30290712501995964,0,28
SKILL_0327,resume_raw_skill,06_skills:44726,cobol programming,embedding,0.8307311096721821,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:32848,Healthcare Knowledge,unresolved,0.6070876695914359,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:51513,Assessing Security Access to Network Server Rooms,unresolved,0.44275581794750873,0,49
UNKNOWN_SKILL,resume_raw_skill,06_skills:78540,root-cause analysis,unresolved,0.5354892741956334,0,19
UNKNOWN_SKILL,resume_raw_skill,06_skills:63170,Resource properties,unresolved,0.4882658206348698,0,19
UNKNOWN_SKILL,resume_raw_skill,06_skills:208659,PowerScript,unresolved,0.5535679781592525,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:81494,Research complex issues across multiple databases,unresolved,0.42556908255228987,0,49
UNKNOWN_SKILL,resume_raw_skill,06_skills:61031,"VMware and Hyper-V environment deployment for Infor self-hosted Clients, including installation, setup and administration of the self-hosted environment (Windows Server, SQL Server and/or Oracle)",unresolved,0.3928879487678971,0,195
SKILL_0093,resume_raw_skill,06_skills:207640,IP Protocols,embedding,0.7028264178572385,0,12
UNKNOWN_SKILL,resume_raw_skill,06_skills:153438,Assist Network Engineers in repair and deployment of network infrastructure devices,unresolved,0.507443190229548,0,83
SKILL_0305,resume_raw_skill,06_skills:23889,Government Compliance,embedding,0.7258624363097211,0,21
UNKNOWN_SKILL,resume_raw_skill,06_skills:57182,Achieved 20% departmental cost savings,unresolved,0.3628997247745204,0,38
UNKNOWN_SKILL,resume_raw_skill,06_skills:157555,configuration and distribution of mobile devices,unresolved,0.45371951385156983,0,48
UNKNOWN_SKILL,resume_raw_skill,06_skills:212600,Managed a 55 person's team performing ICT center implementation,unresolved,0.4478037625331001,0,63
UNKNOWN_SKILL,resume_raw_skill,06_skills:62792,Hotel-wide recognition and bonus for personalized customer service in 5-star hotel,unresolved,0.3264467459286102,0,82
UNKNOWN_SKILL,resume_raw_skill,06_skills:111245,Improving hours,unresolved,0.5367014414075866,0,15
UNKNOWN_SKILL,resume_raw_skill,06_skills:189135,Vugen,unresolved,0.15825458302034467,0,5
UNKNOWN_SKILL,resume_raw_skill,06_skills:217309,Answering call bells,unresolved,0.2308893301585373,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:7178,Talend 6.1/5.5.2,unresolved,0.4544864445146316,0,16
UNKNOWN_SKILL,resume_raw_skill,06_skills:153398,Conducted HIPAA compliance audits,unresolved,0.5148083519879778,0,33
UNKNOWN_SKILL,resume_raw_skill,06_skills:202335,Cross-browser Development,unresolved,0.4064557821219649,0,25
SKILL_0521,resume_raw_skill,06_skills:178439,UI best practices,embedding,0.8119423416049552,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:121878,Feature Writing,unresolved,0.5257782567751073,0,15
UNKNOWN_SKILL,resume_raw_skill,06_skills:139141,Created specials for summer menu,unresolved,0.2902256551526191,0,32
UNKNOWN_SKILL,resume_raw_skill,06_skills:29990,Pivot Transformation,unresolved,0.5271232489550985,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:174743,Tested Google Analytic number in source code,unresolved,0.4142167971286045,0,44
UNKNOWN_SKILL,resume_raw_skill,06_skills:141434,Asset visibility,unresolved,0.4694951278300118,0,16
SKILL_0155,resume_raw_skill,06_skills:8082,@Formulas,embedding,0.96990206315881,0,9
UNKNOWN_SKILL,resume_raw_skill,06_skills:148716,Configured iPhones to custom configuration,unresolved,0.5883129381311896,0,42
UNKNOWN_SKILL,resume_raw_skill,06_skills:113064,Razor,unresolved,0.16254981995542733,0,5
UNKNOWN_SKILL,resume_raw_skill,06_skills:101447,Credit card deposits,unresolved,0.339611660205587,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:168196,Windows print server,unresolved,0.4029441171862285,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:43652,Kali Linux OS,unresolved,0.47240421265808585,0,13
UNKNOWN_SKILL,resume_raw_skill,06_skills:185561,Learning and Development,unresolved,0.5499102500469676,0,24
UNKNOWN_SKILL,resume_raw_skill,06_skills:9239,IT management assistant,unresolved,0.49608104429414834,0,23
UNKNOWN_SKILL,resume_raw_skill,06_skills:80713,"Repair, upgrade, and install new computer components",unresolved,0.41021553039212116,0,52
SKILL_0109,resume_raw_skill,06_skills:44481,Troubleshooted Internet Explorer Issues,embedding,0.6891186618837067,0,39
UNKNOWN_SKILL,resume_raw_skill,06_skills:77076,Domain and Network design and administration,unresolved,0.597354410837336,0,44
UNKNOWN_SKILL,resume_raw_skill,06_skills:8005,Worked and resolved service tickets in the HPSM System,unresolved,0.33090341944891044,0,54
UNKNOWN_SKILL,resume_raw_skill,06_skills:19026,Enterprise office move,unresolved,0.48370331306531544,0,22
SKILL_0004,resume_raw_skill,06_skills:52909,INFRASTRUCTURE,embedding,0.9550248080332244,0,14
UNKNOWN_SKILL,resume_raw_skill,06_skills:211501,Grinder scripts,unresolved,0.46762753950822233,0,15
UNKNOWN_SKILL,resume_raw_skill,06_skills:76541,server room hardware relocation,unresolved,0.48453502886461236,0,31
UNKNOWN_SKILL,resume_raw_skill,06_skills:172376,fabric,unresolved,0.2599735551364343,0,6
UNKNOWN_SKILL,resume_raw_skill,06_skills:89467,API Kit Router,unresolved,0.48579427807386166,0,14
UNKNOWN_SKILL,resume_raw_skill,06_skills:128680,SSIS job creation,unresolved,0.4000886591022489,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:42290,file structures,unresolved,0.5430293878695837,0,15
UNKNOWN_SKILL,resume_raw_skill,06_skills:116253,Database Backup and Recovery Strategy,unresolved,0.5752465503526201,0,37
UNKNOWN_SKILL,resume_raw_skill,06_skills:68055,Delivery controllers,unresolved,0.5402896876393323,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:53742,Forklift operating,unresolved,0.5157497737605848,0,18
UNKNOWN_SKILL,resume_raw_skill,06_skills:113251,Federal Privacy Guidance,unresolved,0.5206494879085627,0,24
UNKNOWN_SKILL,resume_raw_skill,06_skills:205625,Evaluate global incidents,unresolved,0.5295023616249696,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:104596,"Design and document all IMAC processes, and regularly reviewed and revised procedures and tools to implement efficiencies",unresolved,0.41449054708860233,0,121
UNKNOWN_SKILL,resume_raw_skill,06_skills:21372,Tier I and II IT support to non-technical and executive staff,unresolved,0.49769785818803614,0,61
SKILL_0546,resume_raw_skill,06_skills:91003,JAX - RPC Web Services,embedding,0.741066847135213,0,22
UNKNOWN_SKILL,resume_raw_skill,06_skills:129720,Track financial deposits and withdrawals over set financial limits,unresolved,0.474550264413427,0,66
UNKNOWN_SKILL,resume_raw_skill,06_skills:93380,Provide 24-hour on-call support,unresolved,0.4008532757828644,0,31
UNKNOWN_SKILL,resume_raw_skill,06_skills:127927,Skilled in all phases of the project/system development lifecycle,unresolved,0.4901183354953348,0,65
UNKNOWN_SKILL,resume_raw_skill,06_skills:117,Writing request for change orders,unresolved,0.36346629380224094,0,33
SKILL_0622,resume_raw_skill,06_skills:162639,Project conflicts,embedding,0.6639205468373593,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:67624,Set up new users on the phone switch,unresolved,0.2815912579320397,0,36
UNKNOWN_SKILL,resume_raw_skill,06_skills:56085,"Maintaining, configuring and troubleshooting network laser printers, Zebra thermal printers, thin clients, scanners, PCs, handheld terminals, and mobile devices",unresolved,0.415658001202768,0,160
UNKNOWN_SKILL,resume_raw_skill,06_skills:30723,"Web site, Microsoft VM / VMware ESX Servers, Windows Servers, Exchange Servers, and Citrix Servers",unresolved,0.4216532531481312,0,98
UNKNOWN_SKILL,resume_raw_skill,06_skills:82466,PMUWS,unresolved,0.5114382882350397,0,5
UNKNOWN_SKILL,resume_raw_skill,06_skills:216331,Financial Information Security Audit,unresolved,0.6262463390927329,0,36
UNKNOWN_SKILL,resume_raw_skill,06_skills:209013,Contractual Obligations,unresolved,0.5066440667098452,0,23
UNKNOWN_SKILL,resume_raw_skill,06_skills:156213,Monthly and quarterly fuel tax reporting,unresolved,0.426341625663826,0,40
UNKNOWN_SKILL,resume_raw_skill,06_skills:196876,Technical and Non-technical Communication,unresolved,0.5098826161587777,0,41
UNKNOWN_SKILL,resume_raw_skill,06_skills:2695,Use online software,unresolved,0.5435774135686688,0,19
UNKNOWN_SKILL,resume_raw_skill,06_skills:196201,Subject matter expert among colleagues,unresolved,0.4697539386228069,0,38
UNKNOWN_SKILL,resume_raw_skill,06_skills:48422,"Worked in a Dell dependent environment all using Windows 7 Enterprise Milestone, Titanium, Lockdown Browser, DeepFreeze, Blumen Software, Active Networks Class system",unresolved,0.30036546797413927,0,166
UNKNOWN_SKILL,resume_raw_skill,06_skills:126613,Client mini-sites,unresolved,0.35535462813210295,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:65910,Lead onboarding processes,unresolved,0.469017398294638,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:198183,"DOD-approved, Government-furnished operating systems and software",unresolved,0.46269349799018156,0,65
UNKNOWN_SKILL,resume_raw_skill,06_skills:74196,Maintained server clusters,unresolved,0.4231774888185568,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:67676,Mitigation recommendations,unresolved,0.6067015914215448,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:40438,SQL review,unresolved,0.6152928144207606,0,10
UNKNOWN_SKILL,resume_raw_skill,06_skills:154769,Financial Reference Data and Related Systems,unresolved,0.42852465645598603,0,44
UNKNOWN_SKILL,resume_raw_skill,06_skills:159662,LAN/WAN Connectivity,unresolved,0.42959439903985674,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:78497,Jersey Framework,unresolved,0.632930342562371,0,16
SKILL_0266,resume_raw_skill,06_skills:6848,Reverse AJAX,embedding,0.7274217212696438,0,12
UNKNOWN_SKILL,resume_raw_skill,06_skills:166831,Network IP addresses,unresolved,0.5250685723668481,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:178282,business cards,unresolved,0.5169019309366777,0,14
UNKNOWN_SKILL,resume_raw_skill,06_skills:178203,Maintains appropriate backups and security on secured websites,unresolved,0.44448352641725136,0,62
UNKNOWN_SKILL,resume_raw_skill,06_skills:74099,"Managing the bank accounts, monthly reconciliations, checks & invoicing",unresolved,0.2721179962999571,0,71
UNKNOWN_SKILL,resume_raw_skill,06_skills:89830,Networking Solutions,unresolved,0.5403866589408458,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:12416,DISP & DQL,unresolved,0.41775242447471916,0,10
UNKNOWN_SKILL,resume_raw_skill,06_skills:58246,GITLab,unresolved,0.6202758668388523,0,6
UNKNOWN_SKILL,resume_raw_skill,06_skills:131531,Troubleshot numerous software problems that prevented users from accessing or using the BAR Exam Software for the company that administers the BAR Exam in Georgia,unresolved,0.3073941066095732,0,162
UNKNOWN_SKILL,resume_raw_skill,06_skills:164128,Client application support,unresolved,0.49387710725548495,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:73276,Presented in New-Student Orientations,unresolved,0.40788336038821754,0,37
UNKNOWN_SKILL,resume_raw_skill,06_skills:140356,WLAN equipment,unresolved,0.5955814390465173,0,14
UNKNOWN_SKILL,resume_raw_skill,06_skills:5131,healthcare claims payments,unresolved,0.5210217960569787,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:104435,SOX compliance and audit remediation,unresolved,0.4562900964395866,0,36
UNKNOWN_SKILL,resume_raw_skill,06_skills:2571,Assisted Macys managers with customer satisfaction,unresolved,0.44440286782303123,0,50
UNKNOWN_SKILL,resume_raw_skill,06_skills:76602,Install and configured application servers and maintained systems documentation,unresolved,0.46667746128834553,0,79
UNKNOWN_SKILL,resume_raw_skill,06_skills:68273,vendor partner management,unresolved,0.39809766614030606,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:197038,Developed/ implemented a 6 week project that grew organizational influence by 700%,unresolved,0.4034875717914801,0,82
UNKNOWN_SKILL,resume_raw_skill,06_skills:142470,Windows System center operations Manager 2012,unresolved,0.4585718991942363,0,45
UNKNOWN_SKILL,resume_raw_skill,06_skills:73785,Archer 6.x,unresolved,0.22810147572403028,0,10
UNKNOWN_SKILL,resume_raw_skill,06_skills:22485,Clarify,unresolved,0.6409263421212397,0,7
UNKNOWN_SKILL,resume_raw_skill,06_skills:28803,"Setup/managing ISS SiteProtector/Proventia G IPS, Enterasys Dragon IDS and sensors",unresolved,0.244570932030251,0,82
UNKNOWN_SKILL,resume_raw_skill,06_skills:208093,"Querying Mail Servers, Gateways, Redbacks, Authentication Servers and Registration Servers",unresolved,0.3743639125646794,0,90
UNKNOWN_SKILL,resume_raw_skill,06_skills:130196,Programed codes to compare structural similarity of two Python codes,unresolved,0.4069366555024895,0,68
UNKNOWN_SKILL,resume_raw_skill,06_skills:140026,"Update DNS, DHCP for new servers and computers at new centers, Configure Radius Server for AP",unresolved,0.42961377162915154,0,93
UNKNOWN_SKILL,resume_raw_skill,06_skills:99572,"Design, implementation, upgrade of network, Telco, and CATV",unresolved,0.38673426869785527,0,59
