id,title,company,location_raw,tagsAndSkills
240925010408,Customer Advisor,Your Pitchh,Bengaluru(Electronic City +11),"International Voice Process,BPO,Problem Solving,Customer service,Voice Process,US Process,Customer Support,Bpo Voice"
240925009721,SAP RAR Analyst,ARM Embedded Technologies,Bengaluru,"SAP RAR,SAP  Revenue Accounting and Reporting,RAR,SAP,Accounting,Revenue,Revenue accounting,Reporting"
240925008259,Hiring For International and hindi voice process,Swastik Stepstone Careers,Bengaluru(Bellandur +9),"International Call Center,US Process,Collections Process,International Customer Service,Inside Sales,Voice Process,Outbound Sales,Bpo Voice"
240925007735,Recovery & Collections Manager,Opus Industries,Hyderabad(Jubilee Hills),"Collections,Recovery,Hard Bucket,Debt Collection,Law Enforcement,Write Off,Bad Debt,Police"
240925003836,Healthcare & Telecom Voice Process@ Customer support | Sal: upto 35k,Swastik Stepstone Careers,Bengaluru(Bellandur +3),"Voice Process,Customer Support,Customer Care,Insurance Processing,Collections Process,BPO,Email Support,Chat Support"
240925003825,Senior Executive  Purchase (MRO Division),Tata Advanced Systems (TASL),"Devanahalli, Bengaluru","Aviation Spares & Consumables,MRO Procurement,SAP MM / SAP Procurement,RFQ Management,Negotiation Skills,Aviation Procurement,Sourcing,Vendor Management"
240725032467,City Head For Retail Pharma,Primecare Pharma,Bengaluru,"Pharmacy,Retail Outlets,Pharma Sales,Retail Operations,Retail Pharma,Pharmaceutical Sales,Pharmaceutical,Pharma selling"
240325003104,"Legal Manager, Bangalore Location, Real Estate, Kannada is must",Avigna,Bengaluru,"Due Diligence,Corporate Law,Estate,Legal management,Diligence,Corporate,Law,Real estate"
230925935762,Research Scientist/Senior Research Scientist - Acute  Toxicology,Eurofins,Bengaluru,"toxicology,literature search,pharmaceutical,glp,drug discovery,method validation,cro,analytical method development"
230925935759,Principle Associate IT,Eurofins,Bengaluru,"snmp,ssl vpn,ip,presentation skills,stp,switching,nse,it infrastructure support"
230925935695,Driver Assistance Projects,Mercedes Benz,Bengaluru,"simulink,c++,simulation,matlab,labview,emi,cst,ems"
230925931602,Staff Technical Support Analyst,BMC Software,Bengaluru,"application software,information technology,technical support,internet explorer,troubleshooting,browsing,windows xp,networking"
230925931415,P&L Specialist,ABB,Bengaluru,"data visualization,macros,supply chain,power bi,procurement,css,rhino,jsp"
230925931409,Project Manager,ABB,Bengaluru,"project management,ms project,primavera,industrial automation,project planning,sap,sap ps,industrial projects"
230925931408,Financial Planning & Analysis Specialist,ABB,Bengaluru,"financial analysis,erp,accounting,it systems,finance,project management,forecasting,networking"
230925931406,APM Sales Lead,ABB,Bengaluru,"presentation skills,sales,selling,asset,performance management,market penetration,customer relationship,digital sales"
230925931404,Industrial Engineer,ABB,Bengaluru,"root cause analysis,kaizen,value stream mapping,theory of constraints,operational excellence,welding,production,cad"
230925931403,R&D Senior Engineer,ABB,Bengaluru,"mechanical engineering,plm,creo,pdm,windchill,hvac,data validation,career development"
230925931401,Sales Support Specialist,ABB,Bengaluru,"bidding,sales support,sales,marketing,process automation,tendering,project management,tender preparation"
230925931398,Demand Planner,ABB,Bengaluru,"sap,supply chain,forecasting,demand planning,supply chain management,supply network planning,apo,operations planning"
230925931396,Financial Planning & Analysis Analyst,ABB,Bengaluru,"accounting,sap fico module,sap fico,financial planning,financial planning and analysis,financial analysis,tds,forecasting"
230925931395,Financial Planning and Analysis Analyst,ABB,Bengaluru,"power bi,accounting,power query,financial planning,financial planning and analysis,macros,forecasting,pivot table"
230925931382,Senior Project Manager,ABB,Bengaluru,"telecommunication,stakeholder management,project control,instrumentation,project planning,project operations,project management,management skills"
230925931381,Financial Planning & Analysis Analyst- PAMA,ABB,Bengaluru,"sap fico module,fpa,sap fico,financial planning,financial planning and analysis,tds,accounts payable,forecasting"
230925931377,Process/ Industrial Automation engineer,ABB,Bengaluru,"simulation,manufacturing execution system,manufacturing engineering,industrial engineering,cad software,project management,six sigma,production"
230925931376,Procurement Specialist,ABB,Bengaluru,"macros,global sourcing,power bi,sourcing,procurement,contract management,requisition,purchase"
230925931308,Field Service Engineer,ABB,Bengaluru,"field service,documentation,customer service,sales,instrumentation,instrumentation engineering,product support,preventive maintenance"
230925931285,Project Planning & Control Specialist,ABB,Bengaluru,"project management,ms project,telecommunication,instrumentation,project planning,production,planisware,primavera"
230925931272,BA Sales Specialist - Hyderabad,ABB,Hyderabad,"sales strategy,business development,distribution,sales,marketing,customer relationship,real estate,estate"
230925931255,Senior Global Directory Services Specialist,ABB,Bengaluru,"active directory,windows server,gpo,dns,microsoft windows,infoblox,cyberark,psm"
230925931221,Deputy Delivery Manager Intercompany,ABB,Bengaluru,"career development,change management,recruitment,delivery management,performance management,employee relations,hrsd,management reporting"
230925931209,"IS Solution Architect -SAP Finance, Tax & Audit",ABB,Hyderabad,"sap fi,accounts receivable,general ledger accounting,accounts payable,taxation,fico,tds,fi"
230925918358,"Analyst, Client Financial Relations, Ratings",S&P Global Market Intelligence,Hyderabad,"sap,customer service,b2b collection,collections,ms office suite,accounts receivable,accounting,sales"
230925913255,Process Associate- Finance Reporting,Eurofins,Bengaluru,"accounts receivable,accounts payable,accounting,financial reporting,finance,sap,investment banking,presentation skills"
230925912176,Customer Service Executive,RC Project Consultancy,"Chennai, Bengaluru","Customer Service,cold calling,telemarketing,sales,Cold,Calling"
230925507621,Release Train Engineer,Temenos,Bengaluru,"continuous integration,production support,system,stakeholder management,reliability,agile,sdlc,ci cd pipeline"
230925507379,Staff DFT Applications Engineer,Synopsys,Bengaluru,"excel,dft,writing,project execution,ieee,test design,powerpoint,communication skills"
230925507258,iTero Field Service Support,Align Technology,Bengaluru,"management skills,windows xp,leadership skills,linux,presentation skills,operating systems,convincing power,communication skills"
230925506347,Senior Embedded Software Engineer,Digantara,Bengaluru,"image processing,rtos,embedded systems,device drivers,embedded c,communication protocols,data communication,Devices"
230925505975,Associate Lead Consultant SAP Basis HANA,Yash Technologies,Hyderabad,"sap s hana,sap,configuration,saas,transport management,integration,sme,sap cloud"
230925505971,Lead Consultant SAP Security,Yash Technologies,Hyderabad,"authorization,sap,sap fiori,gts,bi,azure active directory,sox,communication skills"
230925504505,"Principal Engineer, ASIC RTL Development Engineering",Western Digital,Bengaluru,"physical design,c++,technical leadership,data validation,soc,digital design,vhdl,test engineering"
230925504500,"Technologist Engineer, ASIC Validation Engineering",Western Digital,Bengaluru,"soc verification,jtag,data validation,usb,soc,simulation,oscilloscope,lpddr"
230925504496,Technologist - ASIC Development Engineering,Western Digital,Bengaluru,"3d modeling,project management,quality control,iso,mechanical engineering,why-why analysis,preventive maintenance,process improvement"
230925504466,Key Accounts Manager - RI,Rentokil Initial,Hyderabad,"area sales management,team management,channel sales,business development,corporate sales,sales,marketing,client relationship management"
230925504079,Helpdesk Executive,Jones Lang LaSalle,Hyderabad,"Selection process,Publishing,Helpdesk,Data management,Help Desk Executive,Investment management,microsoft,Continuous improvement"
230925504043,Senior Executive - Transport,Jones Lang LaSalle,Bengaluru,"Supply chain management,PMP,Operational excellence,Analytical,Business continuity planning,Stakeholder management,Operations,commercial real estate"
230925504029,Assistant Engineering Manager,Jones Lang LaSalle,Bengaluru,"Selection process,Helpdesk,Mechanical electrical plumbing,Energy conservation,Time management,Account management,Investment management,commercial real estate"
230925503795,Assistant Facilities Manager,Jones Lang LaSalle,Hyderabad,"Team management,Financial analysis,Project management,Investment management,Risk management,Continuous improvement,Facility management,commercial real estate"
230925503766,Applications Technical Specialist II,Worleyparsons,Hyderabad,"Chemical,Focus,Infrastructure,Transition,Manager Technology,professional services,Technology,Technical"
230925503197,CEC-Relationship Manager-VRM-Digital Banking Kotak 811-VRM,Kotak Mahindra Bank,Hyderabad,"upselling,customer relationship,team management,new business,channel sales,customer service,client servicing,business development"
230925503144,Relationship Manager-Loan Against Property (LAP)-Sales,Kotak Mahindra Bank,Bengaluru,"Relationship management,Interpersonal skills,Sales,NBFC,Area sales,Market intelligence,Legal documentation,Credit risk"
230925502989,Asst Product Sales Manager-BRANCH BANKING-POS (Point of Sale),Kotak Mahindra Bank,Hyderabad,"Analytical skills,Costing,Sales,Branch banking,EDC,Merchant acquiring,Management,MS Office"
230925502916,Relationship Manager-Vishwas-Sales,Kotak Mahindra Bank,Bengaluru,"Credit operations,Sales,Compliance,Customer satisfaction,Relationship building,Legal,Management,banking products"
230925502915,Relationship Manager-Vishwas-Sales,Kotak Mahindra Bank,Hyderabad,"Credit operations,Sales,Compliance,Customer satisfaction,Relationship building,Legal,Management,banking products"
230925502861,Branch Relationship Manager - Business Development-BRANCH BANKING,Kotak Mahindra Bank,Hyderabad,"Relationship management,Retail,Demat,Sales,Branch banking,SIP,Relationship,Management"
230925502819,Branch Manager-BRANCH BANKING-Branch Banking,Kotak Mahindra Bank,Hyderabad,"Business administration,Service delivery,Branch management,Sales operations,Branch banking,Banking,Regulatory compliance,Product sales"
230925502753,Branch Manager-BRANCH BANKING-RL Branch head,Kotak Mahindra Bank,Hyderabad,"Product management,Branch Head,Branch banking,Financial Instruments,Regulatory compliance,Customer service,New product development,Sales initiatives"
230925502654,Cluster Manager - Corporate Employee Solutions,Kotak Mahindra Bank,Bengaluru,"Product management,Retail,Financial Instruments,Banking,Regional sales,Regulatory compliance,Customer service,New product development"
230925502519,Corporate Territory Manager-811 Digital Sales,Kotak Mahindra Bank,Bengaluru,"Cold calling,Digital sales,Relationship building,Finance,Banking,Saving,SIP,Sales"
230925502484,Acquisition Manager-RL SALES-Sales,Kotak Mahindra Bank,Bengaluru,"Sales,Revenue generation,Portfolio management,Acquisition,Generation,Revenue,Portfolio,Management"
230925502402,Sr. Sales Executive - Commercial Vehicles-SCV,Kotak Mahindra Bank,Hyderabad,"Sales,Commercial vehicle,Networking,Commercial Executive,Sales Executive,Retail sales,Retail,SR"
230925500680,Technical Instructor 3,Lam Research,Bengaluru,"PLM,Computer science,Training,Technical training,E-learning,Change management,Mechatronics,SAP"
230925500666,Sr. Consultant - SAP PP,Yash Technologies,Hyderabad,"Procurement,Automation,Costing,SAP,Manufacturing process,Project management,Pharma,Analytical"
230925500665,Sr. Consultant - SAP SD,Yash Technologies,Hyderabad,"Procurement,Business process,Change management,SAP,US GAAP,Project management,Billing,Customer service"
230925500640,"Electrical Engineer, Sr.",Lam Research,Bengaluru,"Automation,Semiconductor,Simulation,AutoCAD,Analog,Circuit designing,CAD,Engineering Design"
230925500587,Associate Product Manager,Incred,Bengaluru,"Product management,Loans,Management Associate,Backend,Underwriting,Marketing campaigns,Stakeholder management,Digital marketing"
230925500540,Lead Consultant- SAP PP/QM,Yash Technologies,Hyderabad,"Business process,Costing,Business transformation,Production planning,Operations planning,SAP PP,Demand management,Agile"
230925500514,Area Sales Manager - Retail,Orchard Healthcare,Bengaluru,"Administration,Interpersonal skills,Escalation management,Retail management,Healthcare,Customer service,Management,MS Office"
230925500513,Area Sales Manager - Retail,The Orange Health,Bengaluru,"Administration,Interpersonal skills,Escalation management,Retail management,Healthcare,Customer service,Management,MS Office"
230925500028,"Technical Architect - Monitoring Tools, Observability, PaaS",Blue Yonder,Bengaluru,"Patch management,VMware,Automation,Application support,Linux,Application security,Windows,Troubleshooting"
230925039123,Urgent Opening For Accountant Role,Synmac Consultants Pvt. Ltd.,"Chennai, Bangalore/Bengaluru, Delhi / NCR","Statutory Audit,Tax Audit,Income Tax,Professional Tax,PF,Gst,Auditing,Taxation"
230925038740,Business Development Executive @Bangalore,Shining Stars Institution & travels,Bengaluru,"Sales,Edutech,Cold Calling,Hindi,Business Development,Edtech,E-learning,Bd"
230925036774,Hiring For Indirect Taxation (CA Qualified),Jobaaj (a Unit Of Nishtya Infotech ),Bengaluru,"Indirect Taxation,Service Tax,Gst Compliance,Sales Tax,Gst Return,VAT,Goods And Service Tax,Gst Filing"
230925036447,Night Shift / Rotational - International Voice Openings - Salary 6 LP,JobShop,Bengaluru,"International Call Center,International Process,Us Voice Process,International Voice Process,International Calling,Cca,Bpo Customer Service,Voice Support"
230925036376,Secure Our Spot Today -Biggest Customer Support Career Drive In B'lor,JobShop,Bengaluru,"International Call Center,Voice Process,International Voice,International Voice Process,International BPO,Blended Process,Semi Voice,Voice Support"
