skillUri,sector,tier,relationType,matchedOn,priority,match_count,reason
http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64,IT/Software - QA & Testing,cross-sector,,identify customer requirements,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/0e1fe34b-f4e7-4642-8c8b-5a05ac3438e5,IT/Software - Software Development,cross-sector,,manage schedule of tasks,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/0ee94af1-b445-4973-9c3f-459fab250342,IT/Software - Software Development,cross-sector,,apply conflict management,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,IT/Software - Software Development,cross-sector,,Apache Tomcat,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6,IT/Software - IT Infrastructure & Networks,cross-sector,,design cloud architecture,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,IT/Software - IT Infrastructure & Networks,cross-sector,,information security strategy,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,design interaction model,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Visual Basic,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c,IT/Software - Cybersecurity,cross-sector,,business intelligence,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,implement ICT security policies,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,utilise computer-aided software engineering tools,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/1774bd31-8893-44cf-9498-7e3d95508419,IT/Software - Software Development,cross-sector,,screen reader,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/17924c75-45f4-4593-afac-eea0d51f04b5,"IT/Software - Cybersecurity,IT/Software - Software Development",cross-sector,,defence standard procedures,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be,IT/Software - Software Development,cross-sector,,use spreadsheets software,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,Java (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/1b7c716e-af95-4cda-a42f-6479c8b139f5,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,MDX,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,cloud security and compliance,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9,IT/Software - Software Development,cross-sector,,ensure compliance with legal requirements,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/1dd23dba-dd00-45ab-abf4-642902538317,IT/Software - Software Development,cross-sector,,perform risk analysis,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755,IT/Software - Cybersecurity,cross-sector,,manage changes in ICT system,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/20c920d4-7ff7-4676-ba61-3f04490d9416,IT/Software - Cybersecurity,cross-sector,,keep up with the latest information systems solutions,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d,IT/Software - Cybersecurity,cross-sector,,embedded systems,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,computer programming,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/21fecc8a-392e-49ce-ac26-fb0696ccfead,"IT/Software - Cybersecurity,IT/Software - Software Development",cross-sector,,create project specifications,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc,IT/Software - QA & Testing,cross-sector,,software architecture models,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679,"IT/Software - Cybersecurity,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,define technology strategy,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17,IT/Software - IT Infrastructure & Networks,cross-sector,,software frameworks,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,debug software,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,use concurrent programming,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/283cbcd3-7101-4dbb-be37-56f3625515b1,IT/Software - Software Development,cross-sector,,provide ICT consulting advice,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/2857540c-180b-4208-9127-e94a01871966,IT/Software - IT Infrastructure & Networks,cross-sector,,align software with system architectures,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/2879a6f9-868b-40a1-a424-d50007ca8354,"IT/Software - Data & AI,IT/Software - QA & Testing",cross-sector,,record production data for quality control,,,"also matched ['IT/Software - Data & AI', 'IT/Software - QA & Testing'], kept under 'None'"
http://data.europa.eu/esco/skill/29154735-107a-4daa-a050-537f7707f34e,"IT/Software - Cybersecurity,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,conduct content quality assurance,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/2a3a96a3-709e-4d60-81f6-d247d6933f13,IT/Software - IT Infrastructure & Networks,cross-sector,,manage system security,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,use software design patterns,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,"IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,perform data analysis,,,"also matched ['IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'None'"
http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Prolog (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,"IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,design process,,,"also matched ['IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,use logic programming,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,IT/Software - IT Infrastructure & Networks,cross-sector,,ICT network security risks,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/2de4572a-4724-4f76-afc2-72a568a264ac,IT/Software - Cybersecurity,cross-sector,,speak different languages,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,OpenEdge Advanced Business Language,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c,IT/Software - Data & AI,cross-sector,,execute analytical mathematical calculations,,,"also matched ['IT/Software - Data & AI'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/32428b21-514b-42c2-81b5-244a7804ea74,IT/Software - IT Infrastructure & Networks,cross-sector,,procurement of ICT network equipment,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,manage staff,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/33a82b83-c838-4889-ae62-fae1317481eb,IT/Software - IT Infrastructure & Networks,cross-sector,,protect personal data and privacy,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/348b74cd-49ce-4844-8bdf-ec188b497213,IT/Software - QA & Testing,cross-sector,,visual presentation techniques,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,IT/Software - QA & Testing,cross-sector,,apply statistical analysis techniques,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/385479b7-5da5-4367-9763-0d15b41bb65b,"IT/Software - Cybersecurity,IT/Software - Software Development",cross-sector,,provide user documentation,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32,IT/Software - Software Development,cross-sector,,do cloud refactoring,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,digital systems,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/3a5231a0-8c30-48ee-b671-08e2debd4441,IT/Software - Software Development,cross-sector,,organisational policies,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/3be6b84a-fa78-42b9-a8df-150cdb40b9d7,IT/Software - Cybersecurity,cross-sector,,ICT quality policy,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,JavaScript,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b,IT/Software - QA & Testing,cross-sector,,decision support systems,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/3cee858e-79e8-4a4b-b99f-93c7f735d58b,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,DB2,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/3cfa46e9-b7da-44ac-b09e-9596dffe0425,IT/Software - IT Infrastructure & Networks,cross-sector,,optimise choice of ICT solution,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
